"","Name","Adjusted","Year","Biomass_est","Biomass_lo","Biomass_hi","Catch_est","Catch_lo","Catch_hi","Status","Fishing_est"
"61","Callinectes","MT_40",2005,4375.627122,2545.643725,5473.518711,2740.4832,NA,NA,"No MPA",0.626306384
"62","Callinectes","MT_40",2006,4264.936542,2528.452644,5434.78735,2542.84016,NA,NA,"No MPA",0.596219928
"63","Callinectes","MT_40",2007,4151.904829,2625.652657,5319.730169,3101.0196,NA,NA,"No MPA",0.74689082
"64","Callinectes","MT_40",2008,3863.243374,2538.644918,5091.653001,2306.4636,NA,NA,"No MPA",0.597027776
"65","Callinectes","MT_40",2009,3704.534244,2479.080296,4821.25963,3256.8732,NA,NA,"No MPA",0.879158616
"66","Callinectes","MT_40",2010,3307.288967,2373.854182,4192.480799,2613.27976,NA,NA,"No MPA",0.790157675
"67","Callinectes","MT_40",2011,2969.829883,2223.764168,3530.231193,2337.3756,NA,NA,"No MPA",0.787040232
"68","Callinectes","MT_40",2012,2417.052936,1930.103671,3071.59767,1441.5996,NA,NA,"No MPA",0.596428642
"69","Callinectes","MT_40",2013,2287.699499,1650.328116,3015.841944,2011.5816,NA,NA,"No MPA",0.879303248
"70","Callinectes","MT_40",2014,2288.321143,1174.712266,3187.632917,1378.393716,NA,NA,"No MPA",0.602360259
"71","Callinectes","MT_60",2005,5276.609752,2903.126223,6217.435928,3131.9808,NA,NA,"No MPA",0.593559302
"72","Callinectes","MT_60",2006,4941.052378,3024.108243,6293.247857,2906.10304,NA,NA,"No MPA",0.588154672
"73","Callinectes","MT_60",2007,4794.423929,3068.1314,6154.274658,3544.0224,NA,NA,"No MPA",0.739196711
"74","Callinectes","MT_60",2008,4485.581853,2952.706314,5591.355343,2635.9584,NA,NA,"No MPA",0.587651388
"75","Callinectes","MT_60",2009,4296.680715,2972.763382,5383.413849,3722.1408,NA,NA,"No MPA",0.866282846
"76","Callinectes","MT_60",2010,3807.452649,2729.022044,4823.081459,2986.60544,NA,NA,"No MPA",0.784410396
"77","Callinectes","MT_60",2011,3335.325039,2584.68165,4011.545479,2671.2864,NA,NA,"No MPA",0.800907368
"78","Callinectes","MT_60",2012,2760.224046,2246.83597,3461.712739,1647.5424,NA,NA,"No MPA",0.596887199
"79","Callinectes","MT_60",2013,2617.773133,1945.047268,3372.02047,2298.9504,NA,NA,"No MPA",0.878208417
"80","Callinectes","MT_60",2014,2576.838447,1403.811231,3442.128306,1575.307104,NA,NA,"No MPA",0.611333282
"81","Caranx","MT",2005,403.7457659,356.7666155,429.5002893,140.5705,NA,NA,"No MPA",0.34816588
"82","Caranx","MT",2006,353.0562931,341.2599666,413.8276863,171.151,NA,NA,"No MPA",0.484769719
"83","Caranx","MT",2007,312.0805269,270.1955144,369.0274501,61.7058,NA,NA,"No MPA",0.197723968
"84","Caranx","MT",2008,289.2182778,255.8296135,331.7568664,30.1509,NA,NA,"No MPA",0.104249635
"85","Caranx","MT",2009,305.9454167,258.9783637,332.1755912,38.9819,NA,NA,"No MPA",0.127414558
"86","Caranx","MT",2010,337.1158336,308.3200145,363.6744001,123.002,NA,NA,"No MPA",0.364865686
"87","Caranx","MT",2011,358.0738156,347.3942505,391.4811387,173.7581,NA,NA,"No MPA",0.485257767
"88","Caranx","MT",2012,293.980753,269.2112618,335.2679164,105.6681,NA,NA,"No MPA",0.359438837
"89","Caranx","MT",2013,212.9991275,184.5192373,253.014479,111.3348,NA,NA,"No MPA",0.522700733
"90","Caranx","MT",2014,118.477729,94.04944486,151.12802,53.5226,NA,NA,"No MPA",0.451752413
"91","Caranx","MT_20",2005,496.1303858,421.7083859,518.2511247,168.6846,NA,NA,"No MPA",0.340000542
"92","Caranx","MT_20",2006,429.1033277,358.6177049,476.3847315,205.3812,NA,NA,"No MPA",0.478628775
"93","Caranx","MT_20",2007,381.1964084,316.0724159,443.8537401,74.04696,NA,NA,"No MPA",0.19424884
"94","Caranx","MT_20",2008,345.6043751,307.3688317,384.3705841,36.18108,NA,NA,"No MPA",0.1046893
"95","Caranx","MT_20",2009,352.8447592,302.1392595,393.5505291,46.77828,NA,NA,"No MPA",0.132574677
"96","Caranx","MT_20",2010,413.5354222,364.0076226,466.6909484,147.6024,NA,NA,"No MPA",0.35692807
"97","Caranx","MT_20",2011,432.3024307,418.058835,480.1143037,208.50972,NA,NA,"No MPA",0.482323728
"98","Caranx","MT_20",2012,370.2161088,307.9305882,414.9096916,126.80172,NA,NA,"No MPA",0.3425073
"99","Caranx","MT_20",2013,253.9153754,202.5199792,312.9776546,133.60176,NA,NA,"No MPA",0.526166483
"100","Caranx","MT_20",2014,149.3710458,114.5661586,173.1118133,64.22712,NA,NA,"No MPA",0.429983734
"101","Caranx","MT_40",2005,556.2989733,499.4388141,593.8515787,196.7987,NA,NA,"No MPA",0.35376427
"102","Caranx","MT_40",2006,532.7227861,461.0373023,590.373156,239.6114,NA,NA,"No MPA",0.44978628
"103","Caranx","MT_40",2007,461.187002,370.3029237,541.1832418,86.38812,NA,NA,"No MPA",0.187316901
"104","Caranx","MT_40",2008,409.8197205,351.947184,478.2147258,42.21126,NA,NA,"No MPA",0.102999582
"105","Caranx","MT_40",2009,412.9912648,358.129992,499.7055121,54.57466,NA,NA,"No MPA",0.132144829
"106","Caranx","MT_40",2010,475.977859,426.1377906,554.944109,172.2028,NA,NA,"No MPA",0.361787417
"107","Caranx","MT_40",2011,510.4581104,489.1499791,560.2106883,243.26134,NA,NA,"No MPA",0.476554951
"108","Caranx","MT_40",2012,428.1858331,315.1475517,497.6136564,147.93534,NA,NA,"No MPA",0.345493308
"109","Caranx","MT_40",2013,274.2076804,224.2821787,384.8282291,155.86872,NA,NA,"No MPA",0.568433093
"110","Caranx","MT_40",2014,165.7623611,133.9343531,216.9237363,74.93164,NA,NA,"No MPA",0.452042547
"111","Caranx","MT_60",2005,640.223557,597.6684895,676.3050113,224.9128,NA,NA,"No MPA",0.351303537
"112","Caranx","MT_60",2006,580.071259,521.8941954,651.6905139,273.8416,NA,NA,"No MPA",0.472082689
"113","Caranx","MT_60",2007,519.2820947,450.9868767,579.5388175,98.72928,NA,NA,"No MPA",0.190126486
"114","Caranx","MT_60",2008,467.9298242,409.3698761,525.2976336,48.24144,NA,NA,"No MPA",0.103095459
"115","Caranx","MT_60",2009,474.9652178,428.750378,536.3534712,62.37104,NA,NA,"No MPA",0.131317068
"116","Caranx","MT_60",2010,550.6887105,484.5850112,593.853058,196.8032,NA,NA,"No MPA",0.357376493
"117","Caranx","MT_60",2011,580.8739354,559.2485225,618.6848053,278.01296,NA,NA,"No MPA",0.478611525
"118","Caranx","MT_60",2012,479.5539184,443.2292197,549.2426002,169.06896,NA,NA,"No MPA",0.352554642
"119","Caranx","MT_60",2013,324.1893983,268.7697884,460.7146852,178.13568,NA,NA,"No MPA",0.549480276
"120","Caranx","MT_60",2014,175.9591578,147.4101314,239.6411572,85.63616,NA,NA,"No MPA",0.486682029
"121","Cephalopholis","MT",2005,365.6083352,284.6063232,617.8264,135.77955,NA,NA,"No MPA",0.371379799
"122","Cephalopholis","MT",2006,429.4776282,330.325889,708.7044137,143.7883,NA,NA,"No MPA",0.334798114
"123","Cephalopholis","MT",2007,479.3158338,368.7724295,739.3927535,125.0893,NA,NA,"No MPA",0.260974688
"124","Cephalopholis","MT",2008,496.964846,384.687599,727.1670469,181.3379,NA,NA,"No MPA",0.3648908
"125","Cephalopholis","MT",2009,498.8081218,400.6919145,668.3899858,248.77075,NA,NA,"No MPA",0.498730352
"126","Cephalopholis","MT",2010,460.9239859,378.5233643,549.6143843,114.0863,NA,NA,"No MPA",0.247516518
"127","Cephalopholis","MT",2011,429.4604019,361.3366915,452.4962046,90.133,NA,NA,"No MPA",0.209874996
"128","Cephalopholis","MT",2012,424.0834353,359.3708512,479.6267375,123.3674,NA,NA,"No MPA",0.290903605
"129","Cephalopholis","MT",2013,456.8082889,394.530543,545.9827638,128.1278,NA,NA,"No MPA",0.28048484
"130","Cephalopholis","MT",2014,493.0141283,433.0143746,612.7205609,141.01405,NA,NA,"No MPA",0.286024359
"131","Cephalopholis","MT_20",2005,428.565483,343.450321,695.9509408,162.93546,NA,NA,"No MPA",0.380188014
"132","Cephalopholis","MT_20",2006,502.7646532,397.6021735,806.9909618,172.54596,NA,NA,"No MPA",0.343194294
"133","Cephalopholis","MT_20",2007,559.0840434,445.7518654,877.7958053,150.10716,NA,NA,"No MPA",0.268487648
"134","Cephalopholis","MT_20",2008,582.5369271,470.903217,841.939541,217.60548,NA,NA,"No MPA",0.373547959
"135","Cephalopholis","MT_20",2009,586.1859492,481.9798908,779.542915,298.5249,NA,NA,"No MPA",0.509266557
"136","Cephalopholis","MT_20",2010,550.0923341,463.1659717,650.5566766,136.90356,NA,NA,"No MPA",0.248873783
"137","Cephalopholis","MT_20",2011,514.9302384,437.5444257,544.7076005,108.1596,NA,NA,"No MPA",0.210047094
"138","Cephalopholis","MT_20",2012,509.0687669,441.2262765,573.879719,148.04088,NA,NA,"No MPA",0.290807234
"139","Cephalopholis","MT_20",2013,554.0661518,476.4782497,646.1166248,153.75336,NA,NA,"No MPA",0.277500005
"140","Cephalopholis","MT_20",2014,594.2412947,521.5394166,728.5660184,169.21686,NA,NA,"No MPA",0.284761193
"141","Cephalopholis","MT_40",2005,515.2627772,398.1901145,878.0120186,190.09137,NA,NA,"No MPA",0.368921215
"142","Cephalopholis","MT_40",2006,604.1924993,463.0195722,993.6440878,201.30362,NA,NA,"No MPA",0.333177953
"143","Cephalopholis","MT_40",2007,672.2872446,520.9389929,1025.605144,175.12502,NA,NA,"No MPA",0.260491362
"144","Cephalopholis","MT_40",2008,691.2582561,540.9202234,961.5813076,253.87306,NA,NA,"No MPA",0.367262246
"145","Cephalopholis","MT_40",2009,687.3383488,550.4745346,909.3847548,348.27905,NA,NA,"No MPA",0.506706851
"146","Cephalopholis","MT_40",2010,637.7029536,527.5940667,768.6631149,159.72082,NA,NA,"No MPA",0.250462726
"147","Cephalopholis","MT_40",2011,592.3826104,498.6595423,627.9670778,126.1862,NA,NA,"No MPA",0.213014693
"148","Cephalopholis","MT_40",2012,583.8664397,499.1236643,656.9763076,172.71436,NA,NA,"No MPA",0.295811419
"149","Cephalopholis","MT_40",2013,632.131118,544.0506393,745.0292868,179.37892,NA,NA,"No MPA",0.283768533
"150","Cephalopholis","MT_40",2014,676.6071575,598.1143086,829.4208383,197.41967,NA,NA,"No MPA",0.291778867
"151","Cephalopholis","MT_60",2005,579.559,461.8536579,956.0370371,217.24728,NA,NA,"No MPA",0.374849291
"152","Cephalopholis","MT_60",2006,678.5410899,534.3356637,1096.55009,230.06128,NA,NA,"No MPA",0.339052835
"153","Cephalopholis","MT_60",2007,764.1973417,600.8785457,1164.779141,200.14288,NA,NA,"No MPA",0.261899472
"154","Cephalopholis","MT_60",2008,785.4891555,629.1920725,1098.908573,290.14064,NA,NA,"No MPA",0.369375742
"155","Cephalopholis","MT_60",2009,793.8681977,637.7362628,1045.878422,398.0332,NA,NA,"No MPA",0.501384488
"156","Cephalopholis","MT_60",2010,742.2916748,615.6934667,890.3185088,182.53808,NA,NA,"No MPA",0.245911528
"157","Cephalopholis","MT_60",2011,694.3684427,585.7119468,735.2469281,144.2128,NA,NA,"No MPA",0.207689162
"158","Cephalopholis","MT_60",2012,689.7013054,581.6374134,790.4117213,197.38784,NA,NA,"No MPA",0.286193224
"159","Cephalopholis","MT_60",2013,749.029553,632.4525559,894.8343873,205.00448,NA,NA,"No MPA",0.273693447
"160","Cephalopholis","MT_60",2014,806.6775901,695.8901285,1019.405574,225.62248,NA,NA,"No MPA",0.279693502
"161","Dasyatis","MT",2005,936.2391943,488.0329214,1443.912318,238.20045,NA,NA,"No MPA",0.254422643
"162","Dasyatis","MT",2006,930.649558,496.8597735,1383.374187,192.6554,NA,NA,"No MPA",0.207011757
"163","Dasyatis","MT",2007,899.1901019,495.0720485,1287.541366,176.8822,NA,NA,"No MPA",0.196712797
"164","Dasyatis","MT",2008,809.8698044,463.2055301,1101.499107,192.85075,NA,NA,"No MPA",0.238125621
"165","Dasyatis","MT",2009,726.7183721,423.5858524,953.7055866,111.4653,NA,NA,"No MPA",0.153381701
"166","Dasyatis","MT",2010,668.0421334,382.8257304,859.1419314,95.692,NA,NA,"No MPA",0.143242462
"167","Dasyatis","MT",2011,630.4502195,342.5999534,832.7351843,108.4644,NA,NA,"No MPA",0.172042767
"168","Dasyatis","MT",2012,629.1987555,309.2518991,846.7879305,169.891,NA,NA,"No MPA",0.270011659
"169","Dasyatis","MT",2013,602.0539122,241.7192061,839.0897444,98.76085,NA,NA,"No MPA",0.164039877
"170","Dasyatis","MT",2014,565.2993036,157.0876789,840.721326,96.53895,NA,NA,"No MPA",0.170774932
"171","Dasyatis","MT_20",2005,1125.710047,584.9086919,1736.722602,285.84054,NA,NA,"No MPA",0.253920218
"172","Dasyatis","MT_20",2006,1118.625336,592.3391301,1659.728552,231.18648,NA,NA,"No MPA",0.206670163
"173","Dasyatis","MT_20",2007,1085.63077,588.3876573,1542.897702,212.25864,NA,NA,"No MPA",0.195516419
"174","Dasyatis","MT_20",2008,970.7114015,542.0541496,1317.888043,231.4209,NA,NA,"No MPA",0.238403402
"175","Dasyatis","MT_20",2009,866.1142907,495.7623003,1138.08144,133.75836,NA,NA,"No MPA",0.154434999
"176","Dasyatis","MT_20",2010,796.9896053,441.164455,1033.214903,114.8304,NA,NA,"No MPA",0.144080173
"177","Dasyatis","MT_20",2011,756.403482,397.6276132,997.9333098,130.15728,NA,NA,"No MPA",0.172073877
"178","Dasyatis","MT_20",2012,759.2542039,353.4770198,1014.246558,203.8692,NA,NA,"No MPA",0.268512441
"179","Dasyatis","MT_20",2013,727.4008956,285.165911,1006.285361,118.51302,NA,NA,"No MPA",0.16292669
"180","Dasyatis","MT_20",2014,687.7252265,186.6731381,1009.50326,115.84674,NA,NA,"No MPA",0.168449165
"181","Dasyatis","MT_40",2005,1327.927008,677.6936479,2021.982728,333.48063,NA,NA,"No MPA",0.251128735
"182","Dasyatis","MT_40",2006,1320.756358,688.7328139,1935.585994,269.71756,NA,NA,"No MPA",0.20421447
"183","Dasyatis","MT_40",2007,1277.550448,680.8747187,1801.700265,247.63508,NA,NA,"No MPA",0.193835852
"184","Dasyatis","MT_40",2008,1139.227237,628.1595749,1535.962512,269.99105,NA,NA,"No MPA",0.236994904
"185","Dasyatis","MT_40",2009,1017.027028,573.5647235,1332.047327,156.05142,NA,NA,"No MPA",0.153438813
"186","Dasyatis","MT_40",2010,925.0541488,510.8223773,1197.931335,133.9688,NA,NA,"No MPA",0.144822657
"187","Dasyatis","MT_40",2011,878.2008712,458.6747334,1155.360436,151.85016,NA,NA,"No MPA",0.172910509
"188","Dasyatis","MT_40",2012,874.0500784,412.3923266,1174.230714,237.8474,NA,NA,"No MPA",0.272121021
"189","Dasyatis","MT_40",2013,834.9898368,334.7003042,1166.176283,138.26519,NA,NA,"No MPA",0.165589069
"190","Dasyatis","MT_40",2014,777.609536,218.1474238,1167.777476,135.15453,NA,NA,"No MPA",0.173807707
"191","Dasyatis","MT_60",2005,1517.296565,773.4596941,2313.949692,381.12072,NA,NA,"No MPA",0.251184066
"192","Dasyatis","MT_60",2006,1498.119218,790.6769842,2215.0105,308.24864,NA,NA,"No MPA",0.205757083
"193","Dasyatis","MT_60",2007,1449.190703,788.0490426,2053.957412,283.01152,NA,NA,"No MPA",0.195289357
"194","Dasyatis","MT_60",2008,1291.427037,733.7290586,1753.432012,308.5612,NA,NA,"No MPA",0.238930417
"195","Dasyatis","MT_60",2009,1157.658423,671.4626923,1513.451654,178.34448,NA,NA,"No MPA",0.154056219
"196","Dasyatis","MT_60",2010,1059.148254,605.1768289,1362.959776,153.1072,NA,NA,"No MPA",0.144556911
"197","Dasyatis","MT_60",2011,999.4121248,544.9165826,1317.331355,173.54304,NA,NA,"No MPA",0.173645122
"198","Dasyatis","MT_60",2012,991.3606947,489.9251995,1330.898711,271.8256,NA,NA,"No MPA",0.27419445
"199","Dasyatis","MT_60",2013,949.4910718,391.4541769,1327.502747,158.01736,NA,NA,"No MPA",0.166423218
"200","Dasyatis","MT_60",2014,892.3693318,254.6685641,1328.160994,154.46232,NA,NA,"No MPA",0.173092367
"201","Epinephelus","MT",2005,13224.70479,10935.52971,15368.71361,65.2775,NA,NA,"No MPA",0.004936027
"202","Epinephelus","MT",2006,13562.0726,11308.53611,15713.64222,35.4773,NA,NA,"No MPA",0.00261592
"203","Epinephelus","MT",2007,13939.37535,11662.52769,16133.21894,52.2624,NA,NA,"No MPA",0.003749264
"204","Epinephelus","MT",2008,14294.68702,12019.94574,16569.50507,70.1536,NA,NA,"No MPA",0.00490767
"205","Epinephelus","MT",2009,14609.49722,12387.99547,17000.55681,105.5084,NA,NA,"No MPA",0.007221905
"206","Epinephelus","MT",2010,14899.25344,12720.59798,17402.07618,116.7678,NA,NA,"No MPA",0.007837158
"207","Epinephelus","MT",2011,15142.45928,12955.32444,17777.359,71.8734,NA,NA,"No MPA",0.004746481
"208","Epinephelus","MT",2012,15373.59447,13088.10667,18155.81693,61.709,NA,NA,"No MPA",0.00401396
"209","Epinephelus","MT",2013,15641.49883,13193.7179,18540.5707,150.3946,NA,NA,"No MPA",0.009615102
"210","Epinephelus","MT",2014,15896.18263,13219.41822,18898.45205,149.4021,NA,NA,"No MPA",0.009398615
"211","Epinephelus","MT_20",2005,16237.48891,13367.53752,18861.85472,78.333,NA,NA,"No MPA",0.004824207
"212","Epinephelus","MT_20",2006,16655.0293,13821.7691,19296.09234,42.57276,NA,NA,"No MPA",0.00255615
"213","Epinephelus","MT_20",2007,17129.59745,14277.16127,19824.10919,62.71488,NA,NA,"No MPA",0.0036612
"214","Epinephelus","MT_20",2008,17565.13322,14734.81322,20368.99245,84.18432,NA,NA,"No MPA",0.004792695
"215","Epinephelus","MT_20",2009,17951.85752,15208.64332,20899.80855,126.61008,NA,NA,"No MPA",0.007052757
"216","Epinephelus","MT_20",2010,18313.50145,15624.13015,21399.86267,140.12136,NA,NA,"No MPA",0.00765126
"217","Epinephelus","MT_20",2011,18624.13708,15909.01137,21882.19517,86.24808,NA,NA,"No MPA",0.004630984
"218","Epinephelus","MT_20",2012,18925.65005,16094.76057,22348.67801,74.0508,NA,NA,"No MPA",0.003912722
"219","Epinephelus","MT_20",2013,19252.60946,16222.91323,22819.91503,180.47352,NA,NA,"No MPA",0.009373977
"220","Epinephelus","MT_20",2014,19572.71936,16258.7339,23261.372,179.28252,NA,NA,"No MPA",0.009159817
"221","Epinephelus","MT_40",2005,19097.3566,14975.70149,22194.82513,91.3885,NA,NA,"No MPA",0.004785401
"222","Epinephelus","MT_40",2006,19587.29588,15801.82022,22709.51258,49.66822,NA,NA,"No MPA",0.002535736
"223","Epinephelus","MT_40",2007,20135.70676,16613.67524,23332.48385,73.16736,NA,NA,"No MPA",0.003633712
"224","Epinephelus","MT_40",2008,20651.02381,17288.96342,23975.37249,98.21504,NA,NA,"No MPA",0.00475594
"225","Epinephelus","MT_40",2009,21120.27175,17876.8523,24610.59132,147.71176,NA,NA,"No MPA",0.006993838
"226","Epinephelus","MT_40",2010,21545.31138,18378.00427,25202.1011,163.47492,NA,NA,"No MPA",0.007587494
"227","Epinephelus","MT_40",2011,21925.06395,18727.77648,25770.10975,100.62276,NA,NA,"No MPA",0.004589394
"228","Epinephelus","MT_40",2012,22283.38807,18930.08893,26330.00703,86.3926,NA,NA,"No MPA",0.003876996
"229","Epinephelus","MT_40",2013,22670.75363,19102.14647,26877.07364,210.55244,NA,NA,"No MPA",0.009287404
"230","Epinephelus","MT_40",2014,23043.57751,19176.14415,27402.93286,209.16294,NA,NA,"No MPA",0.009076843
"231","Epinephelus","MT_60",2005,21411.13005,17673.67941,24876.10682,104.444,NA,NA,"No MPA",0.004878024
"232","Epinephelus","MT_60",2006,21962.05375,18277.2333,25454.76438,56.76368,NA,NA,"No MPA",0.002584625
"233","Epinephelus","MT_60",2007,22576.41639,18859.53986,26150.4799,83.61984,NA,NA,"No MPA",0.003703858
"234","Epinephelus","MT_60",2008,23146.0924,19442.96036,26863.1264,112.24576,NA,NA,"No MPA",0.004849448
"235","Epinephelus","MT_60",2009,23670.22564,20052.98098,27565.20055,168.81344,NA,NA,"No MPA",0.00713189
"236","Epinephelus","MT_60",2010,24136.37064,20599.18399,28226.22881,186.82848,NA,NA,"No MPA",0.007740537
"237","Epinephelus","MT_60",2011,24544.03777,20987.85598,28834.56129,114.99744,NA,NA,"No MPA",0.004685351
"238","Epinephelus","MT_60",2012,24937.66078,21211.1563,29442.57428,98.7344,NA,NA,"No MPA",0.003959249
"239","Epinephelus","MT_60",2013,25367.9068,21375.87101,30044.13956,240.63136,NA,NA,"No MPA",0.009485661
"240","Epinephelus","MT_60",2014,25782.53158,21423.24296,30644.3109,239.04336,NA,NA,"No MPA",0.009271524
"241","Lutjanus","MT",2005,396.8915397,245.9545453,694.9857068,70.2448,NA,NA,"No MPA",0.176987396
"242","Lutjanus","MT",2006,392.7171695,241.4413046,622.4242127,33.8796,NA,NA,"No MPA",0.086269719
"243","Lutjanus","MT",2007,402.1710055,246.6198976,587.8043821,102.1808,NA,NA,"No MPA",0.254073015
"244","Lutjanus","MT",2008,397.0781498,242.6641802,518.6352631,24.424,NA,NA,"No MPA",0.061509302
"245","Lutjanus","MT",2009,404.5741268,243.9672897,493.0925691,37.5152,NA,NA,"No MPA",0.09272763
"246","Lutjanus","MT",2010,404.807408,247.0092675,509.3973028,69.712,NA,NA,"No MPA",0.172210287
"247","Lutjanus","MT",2011,418.0208926,255.5669204,545.2257313,38.3592,NA,NA,"No MPA",0.091763834
"248","Lutjanus","MT",2012,427.8936235,258.0932857,580.1456515,40.0164,NA,NA,"No MPA",0.093519505
"249","Lutjanus","MT",2013,439.8052306,256.4746626,618.7435197,29.5356,NA,NA,"No MPA",0.067156091
"250","Lutjanus","MT",2014,471.0164663,256.8034649,670.4389498,5.692,NA,NA,"No MPA",0.012084503
"251","Lutjanus","MT_20",2005,471.5407383,291.3876311,828.9080735,84.29376,NA,NA,"No MPA",0.178762413
"252","Lutjanus","MT_20",2006,469.515361,285.6744557,743.078313,40.65552,NA,NA,"No MPA",0.086590394
"253","Lutjanus","MT_20",2007,481.3959757,293.5543792,704.3506533,122.61696,NA,NA,"No MPA",0.254711228
"254","Lutjanus","MT_20",2008,470.7473019,286.5004122,618.9962045,29.3088,NA,NA,"No MPA",0.062260155
"255","Lutjanus","MT_20",2009,478.5114788,292.2579978,584.3506868,45.01824,NA,NA,"No MPA",0.094079749
"256","Lutjanus","MT_20",2010,479.4320174,295.8505126,602.8354698,83.6544,NA,NA,"No MPA",0.174486469
"257","Lutjanus","MT_20",2011,492.3198181,305.9583686,645.2942951,46.03104,NA,NA,"No MPA",0.093498247
"258","Lutjanus","MT_20",2012,500.9016279,310.639209,687.0636181,48.01968,NA,NA,"No MPA",0.095866488
"259","Lutjanus","MT_20",2013,515.3510712,308.2813635,730.7487094,35.44272,NA,NA,"No MPA",0.068773933
"260","Lutjanus","MT_20",2014,549.9429618,305.988074,792.6296278,6.8304,NA,NA,"No MPA",0.012420197
"261","Lutjanus","MT_40",2005,544.9134798,337.6524608,956.2947904,98.34272,NA,NA,"No MPA",0.180474009
"262","Lutjanus","MT_40",2006,537.7264091,330.8297346,851.5695099,47.43144,NA,NA,"No MPA",0.088207384
"263","Lutjanus","MT_40",2007,550.0988005,338.3239953,809.7328435,143.05312,NA,NA,"No MPA",0.260049867
"264","Lutjanus","MT_40",2008,542.1269106,332.2903276,714.2486925,34.1936,NA,NA,"No MPA",0.063073054
"265","Lutjanus","MT_40",2009,552.3910304,334.9230482,675.0738852,52.52128,NA,NA,"No MPA",0.095079893
"266","Lutjanus","MT_40",2010,555.1637139,338.2778809,699.1088046,97.5968,NA,NA,"No MPA",0.175798233
"267","Lutjanus","MT_40",2011,571.4291704,348.8448964,747.4199941,53.70288,NA,NA,"No MPA",0.093979941
"268","Lutjanus","MT_40",2012,582.9941228,351.652998,794.2759844,56.02296,NA,NA,"No MPA",0.09609524
"269","Lutjanus","MT_40",2013,599.2649206,349.5352563,846.9875065,41.34984,NA,NA,"No MPA",0.069000935
"270","Lutjanus","MT_40",2014,639.8660453,352.8115737,915.5386683,7.9688,NA,NA,"No MPA",0.012453857
"271","Lutjanus","MT_60",2005,619.0282754,382.5340711,1084.577411,112.39168,NA,NA,"No MPA",0.181561464
"272","Lutjanus","MT_60",2006,618.908902,376.5195128,966.56239,54.20736,NA,NA,"No MPA",0.087585362
"273","Lutjanus","MT_60",2007,633.9316458,385.1787498,916.764534,163.48928,NA,NA,"No MPA",0.257897332
"274","Lutjanus","MT_60",2008,621.4654317,377.6217684,809.6523096,39.0784,NA,NA,"No MPA",0.062881052
"275","Lutjanus","MT_60",2009,631.8857913,385.9970225,765.6823658,60.02432,NA,NA,"No MPA",0.094992356
"276","Lutjanus","MT_60",2010,630.7760145,390.6569224,792.4667028,111.5392,NA,NA,"No MPA",0.176828537
"277","Lutjanus","MT_60",2011,647.4174,404.7443318,848.0843093,61.37472,NA,NA,"No MPA",0.094799306
"278","Lutjanus","MT_60",2012,660.4316471,408.0136037,900.5962372,64.02624,NA,NA,"No MPA",0.096946051
"279","Lutjanus","MT_60",2013,678.8749015,404.3107898,958.1243328,47.25696,NA,NA,"No MPA",0.069610704
"280","Lutjanus","MT_60",2014,726.2905187,398.031254,1035.687275,9.1072,NA,NA,"No MPA",0.012539335
"281","Micropogonias","MT",2005,407.7172674,205.8825674,619.5515104,118.2628,NA,NA,"No MPA",0.290060808
"282","Micropogonias","MT",2006,396.062072,210.8153093,590.6399114,116.7324,NA,NA,"No MPA",0.294732589
"283","Micropogonias","MT",2007,396.3948992,216.0439724,564.9150796,122.6537,NA,NA,"No MPA",0.309423003
"284","Micropogonias","MT",2008,394.2451752,220.6215596,538.8275176,106.8538,NA,NA,"No MPA",0.271033881
"285","Micropogonias","MT",2009,396.1745697,232.3212282,518.3988436,166.3399,NA,NA,"No MPA",0.419865162
"286","Micropogonias","MT",2010,379.7646629,238.0739669,471.3293572,149.843,NA,NA,"No MPA",0.394568043
"287","Micropogonias","MT",2011,347.1285411,234.5615495,408.6013988,76.312,NA,NA,"No MPA",0.219837873
"288","Micropogonias","MT",2012,318.5640988,221.6495156,412.6943038,42.8356,NA,NA,"No MPA",0.134464618
"289","Micropogonias","MT",2013,336.3232087,220.039689,461.5900648,80.0042,NA,NA,"No MPA",0.237878915
"290","Micropogonias","MT",2014,382.064326,228.8355556,537.3545702,115.3822,NA,NA,"No MPA",0.30199679
"291","Micropogonias","MT_20",2005,498.0153504,250.1508654,752.4395081,141.91536,NA,NA,"No MPA",0.284961819
"292","Micropogonias","MT_20",2006,489.8827071,252.5823436,721.8668886,140.07888,NA,NA,"No MPA",0.285943713
"293","Micropogonias","MT_20",2007,489.4993907,259.0282066,690.0137048,147.18444,NA,NA,"No MPA",0.300683602
"294","Micropogonias","MT_20",2008,484.0495435,264.7507262,656.5343774,128.22456,NA,NA,"No MPA",0.264899661
"295","Micropogonias","MT_20",2009,485.7011742,275.7748266,630.308696,199.60788,NA,NA,"No MPA",0.410968494
"296","Micropogonias","MT_20",2010,461.8797309,283.9287983,573.3188375,179.8116,NA,NA,"No MPA",0.389303942
"297","Micropogonias","MT_20",2011,424.2956837,284.192854,495.3954517,91.5744,NA,NA,"No MPA",0.215826848
"298","Micropogonias","MT_20",2012,388.8171532,270.3359774,499.7519999,51.40272,NA,NA,"No MPA",0.132202809
"299","Micropogonias","MT_20",2013,408.3067804,267.5309194,557.1508351,96.00504,NA,NA,"No MPA",0.235129674
